Fecha,Año,País,Estado,Sexo,Edad,Provocado,Fatal,Hora_limpia,Momento_día,Especie_grupo,Herida
1970-02-05,1970,,,F,8,,False,,,,Lacerations to lower leg
1970-01-23,1970,MOZAMBIQUE,Limpopo River,M,14,,False,,,,"Hands severed, forearm severely lacerated"
1970-01-23,1970,MOZAMBIQUE,Limpopo River,M,16,,False,,,,Leg severed at knee
1970-01-23,1970,MOZAMBIQUE,Limpopo River,M,12,,False,,,,"Arm severed, thigh bitten"
1970-01-23,1970,MOZAMBIQUE,Limpopo River,M,10,,False,,,,Leg severed at knee
1970-01-16,1970,EGYPT,Red Sea,M,,,True,,,,FATAL
1970-01-10,1970,MEXICO,Guerrero,M,22,,False,,,,Leg bitten
,1970,ENGLAND,Devon,M,,,False,,,,Leg bitten
1970-01-01,1970,PAPUA NEW GUINEA,New Ireland Province,M,15,,False,,,,Lacerations to back
,1970,SRI LANKA,Western Province,M,,,False,,,,Swim fins badly torn by the shark's teeth
,1970,SPAIN,Canary Islands,M,,,False,,,,Minor injury
,1970,ITALY,Sardinia,M,,,False,,,Blanco,No injury
1970-01-01,1970,CROATIA,Zadar County,M,,,,,,Blanco,No details
,1970,IRAQ,Basrah,F,28,,False,,,,Left hand severed
,1970,IRAQ,Basrah,F,25,,False,,,,Left foot severed
,1970,IRAQ,Basrah,M,35,,True,12,Tarde,,"FATAL, left leg severed"
,1970,IRAQ,Basrah,M,35,,False,,,,Left hand bitten
1969-11-30,1969,AUSTRALIA,Western Australia,M,15,,False,,,,Left thigh lacerated
1969-11-11,1969,USA,Hawaii,M,,,False,,,,"Abrasions to upper leg, laceration to ankle, scuba tank bitten"
1969-11-05,1969,AUSTRALIA,New South Wales,M,27,,False,,,,PROVOKED INCIDENT
1969-10-14,1969,USA,Hawaii,M,,,False,,,,No injury
1969-09-06,1969,USA,California,M,53,,False,11,Mañana,Blanco,Leg & ankle severely bitten
1969-08-29,1969,USA,Florida,M,,,False,,,,Laceration to right leg
1969-08-22,1969,USA,Massachusetts,M,28,,False,,,,Leg bitten by netted shark PROVOKED INCIDENT
1969-08-02,1969,USA,Florida,M,15,,False,,,,Lacerations to lower leg
1969-08-02,1969,USA,Florida,M,13,,False,16,Tarde,,Lacerations to right lower leg & left arm and hand
1969-08-01,1969,,,M,25,,False,,,,Am lacerated
1969-07-27,1969,ENGLAND,,M,,,False,,,,Arm lacerated. Recorded as PROVOKED INCIDENT
1969-07-22,1969,USA,Florida,M,13,,False,16,Tarde,,Scrape on head. Recorded as PROVOKED INCIDENT
1969-07-20,1969,USA,California,M,,,False,13,Tarde,Blanco,"Foot bitten, minor injury"
1969-06-27,1969,USA,Florida,M,22,,,16,Tarde,,No details
1969-06-12,1969,JAMAICA,Clarendon,M,27,,False,,,,Multiple lacerations
1969-06-01,1969,USA,Florida,M,8,,False,20,Noche,,No injury
1969-05-25,1969,USA,Texas,M,,,False,19,Noche,,Foot lacerated when he stepped on the shark  PROVOKED INCIDENT
1969-05-24,1969,USA,Florida,M,23,,False,11,Mañana,,Laceration to buttocks Recorded as PROVOKED INCIDENT
1969-05-22,1969,DOMINICAN REPUBLIC,,M,18,,,16,Tarde,,
1969-05-14,1969,AUSTRALIA,Queensland,NAN,,,False,,,,Survived
1969-04-22,1969,AUSTRALIA,New South Wales,M,,,,,,,No injury
1969-08-19,1969,USA,Florida,M,,,False,,,,Laceration to foot from dead shark PROVOKED INCIDENT
1969-03-25,1969,AUSTRALIA,New South Wales,M,65,,False,,,,Foot lacerated. Recorded as PROVOKED INCIDENT
1969-03-09,1969,USA,Hawaii,M,16,,False,17,Tarde,Blanco,Leg & surfboard bitten
,1969,AUSTRALIA,Tasmania,M,49,,False,,,,Lacerations to hand from hooked shark PROVOKED INCIDENT
1969-02-01,1969,AUSTRALIA,Queensland,M,52,,,,,,No details
1969-01-27,1969,AUSTRALIA,New South Wales,M,21,,False,7,Mañana,,Abrasions and lacerations to lower right leg
1969-01-01,1969,AUSTRALIA,Victoria,M,,,False,,,,Minor injury 
,1969,BAHAMAS,Eleuthera,NAN,,,False,,,,"No injury to occupants, shark grabbed prop, Leodorn hit shark with oar, shark bit oar in half PROVOKED INCIDENT"
1968-12-29,1968,SOUTH AFRICA,KwaZulu-Natal,M,,,,,,,No injury
1968-12-26,1968,AUSTRALIA,New South Wales,M,27,,False,,,,Laceration to finger by a captive shark PROVOKED INCIDENT
1968-12-25,1968,NEW ZEALAND,South Island,M,17,,False,17,Tarde,Blanco,"Hit in face by shark, arm abraded, surfboard bitten"
1968-12-09,1968,AUSTRALIA,South Australia,M,,,False,,,Blanco,Survived
1968-12-02,1968,SOUTH AFRICA,KwaZulu-Natal,M,28,,False,,,Martillo,"No injury, left elbow & torso bumped by sharks"
1968-12-01,1968,SOUTH AFRICA,KwaZulu-Natal,M,30,,,,,,No injury
1968-11-06,1968,SOUTH AFRICA,KwaZulu-Natal,M,22,,False,,,,"Shark leapt into boat, landed on Hlope's back, then bit his left forearm"
1968-11-04,1968,PAPUA NEW GUINEA,Madang Province,NAN,,,,,,,Remains recovered days later from shark
1968-11-02,1968,AUSTRALIA,Western Australia,M,16,,False,15,Tarde,,Abrasion on shoulder Recorded as PROVOKED INCIDENT
1968-10-29,1968,BAHAMAS,,M,,,False,22,Noche,,Calf injured Recorded as PROVOKED INCIDENT
1968-10-13,1968,USA,Florida,M,,,False,,,Toro,Swim fin bitten
1968-10-10,1968,PHILIPPINES,Moro Gulf,NAN,,,False,,,,Survived
1968-09-22,1968,USA,Florida,NAN,,,,12,Tarde,,
1968-09-15,1968,NEW ZEALAND,South Island,M,24,,True,10,Mañana,Blanco,"FATAL, left leg bitten, femoral artery severed  "
1968-08-24,1968,USA,Florida,NAN,,,False,16,Tarde,Martillo,"Shark bumped Colleen, the nudged Scott, then bit Frisbee & swam away with it"
1968-08-21,1968,USA,Florida,M,15,,False,17,Tarde,,Leg & arm bitten
1968-08-13,1968,FRENCH POLYNESIA,Society Islands,M,12,,False,,,,Finger severed
1968-08-11,1968,MALAYSIA,Johor,NAN,41,,False,8,Mañana,,Hand lacerated
1968-08-08,1968,COLUMBIA,Magdalena Department,M,18,,False,10,Mañana,,Lacerations to head
1968-07-27,1968,USA,California,M,25,,False,11,Mañana,Blanco,Major injury to torso
1968-07-23,1968,USA,Florida,M,33,,False,13,Tarde,,Abrasions on lower leg
1968-07-16,1968,USA,South Carolina,M,33,,False,,,,Swimfin & knee bitten
1968-07-10,1968,BAHAMAS,Great Exuma Island,M,,,True,,,,"FATAL, taken by shark  "
1968-07-01,1968,MEXICO,Baja California,M,43,,,,,,No injury
1968-06-25,1968,BAHAMAS,Eleuthera,M,17,,False,,,,"Bumped shoulder, bit head"
1968-06-09,1968,USA,Florida,M,17,,False,9,Mañana,,Lacerations to lower right leg & andkle
1968-06-01,1968,ENGLAND,,M,,,False,,,,Arm severely lacerated
1968-05-18,1968,TANZANIA,Mafia Island,NAN,,,,,,,"6 people rescued, 3 shark-scavenged bodies recovered, 14 people lost "
1968-05-01,1968,PAPUA NEW GUINEA,New Ireland Province,M,17,,False,,,,Lower leg severely lacerated
1968-04-29,1968,USA,Florida,M,63,,,14,Tarde,,Foot severely injured
1968-04-20,1968,USA,Florida,M,10,,False,12,Tarde,,"Buttock, both legs & arm bitten"
1968-04-15,1968,AUSTRALIA,New South Wales,M,21,,False,,,,Hand lacerated
,1968,PAPUA NEW GUINEA,Gulf Province,M,7,,True,,,,FATAL Laceration to chest
1968-04-07,1968,AUSTRALIA,New South Wales,M,47,,False,,,,Foot lacerated Recorded as PROVOKED INCIDENT
1968-03-25,1968,SOUTH AFRICA,KwaZulu-Natal,M,35,,False,,,,Left thigh lacerated
1968-03-10,1968,USA,Florida,M,20,,False,,,,Foot lacerated
1968-03-01,1968,USA,Florida,M,28,,,,,,No injury
1968-02-26,1968,USA,Florida,M,17,,False,13,Tarde,,Foot lacerated
1968-02-20,1968,AUSTRALIA,Western Australia,F,14,,False,,,,Thigh lacerated
1968-02-18,1968,NEW ZEALAND,North Island,F,,,False,,,,Wrist bitten PROVOKED INCIDENT
1968-02-04,1968,AUSTRALIA,South Australia,M,26,,False,18,Tarde,,"No injury, speargun bitten"
1968-02-02,1968,AUSTRALIA,New South Wales,NAN,,,False,,,,Survived
1968-02-01,1968,MOZAMBIQUE,,NAN,24,,False,,,,No injury
1968-01-17,1968,PAPUA NEW GUINEA,Morobe Province,NAN,13,,True,17,Tarde,,FATAL
1968-01-01,1968,COSTA RICA,Limón Province,M,,,True,,,,FATAL
1968-01-01,1968,USA,Florida,NAN,,,,13,Tarde,,"Recovered, said to involve a 1m nurse shark"
1968-01-01,1968,USA,Florida,NAN,,,,17,Tarde,,
1967-12-30,1967,SOUTH AFRICA,Western Cape Province,M,22,,False,14,Tarde,,Right ankle & foot bitten
,1967,PAPUA NEW GUINEA,Central Province,M,32,,,,,,No injury
1967-12-18,1967,FIJI,,M,27,,False,9,Mañana,,Arm lacerated
1967-12-17,1967,AUSTRALIA,Victoria,M,59,,True,,,,"FATAL, presumed taken by a shark, body not recovered"
1967-12-14,1967,USA,,M,,,False,,,,"Head, shoulder, arm lacerated. Recorded as PROVOKED INCIDENT"
1967-11-30,1967,AUSTRALIA,New South Wales,M,15,,False,,,,Recorded as PROVOKED INCIDENT
1967-11-30,1967,AUSTRALIA,Queensland,M,18,,False,,,,Arm lacerated
1967-11-15,1967,FIJI,,M,21,,False,,,,Hand lacerated by speared shark PROVOKED INCIDENT
1967-11-04,1967,PHILIPPINES,Rombion Province,NAN,,,True,,,,Passengers taken by sharks
1967-11-01,1967,SOUTH AFRICA,KwaZulu-Natal,F,,,,,,,"Bones and brightly colored bangles recovered  3.35 m, 145.5-kg tiger sharks gut "
,1967,MEXICO,Veracruz,NAN,,,True,,,,FATAL
1967-10-17,1967,USA,Florida,M,19,,False,16,Tarde,,Left foot bitten
1967-10-01,1967,TONGA,,M,17,,False,,,,Arm & leg bitten
1967-09-20,1967,USA,Hawaii,M,,,,,,,Remains found in a 3.4 m (11') tiger shark. Probable drowning & scavenging
1967-09-13,1967,ITALY,Brindisi Province,M,21,,,,,,"Diver shot the shark, then it injured his arm and broke his leg with its tail.  PROVOKED INCIDENT"
1967-09-07,1967,PAPUA NEW GUINEA,New Ireland Province,NAN,,,,,,,"No details, listed as PROVOKED INCIDENT"
1967-09-07,1967,USA,Florida,NAN,,,False,14,Tarde,,Survived
1967-09-06,1967,PAPUA NEW GUINEA,New Ireland Province,M,,,True,,,,FATAL
1967-09-01,1967,PAPUA NEW GUINEA,New Ireland Province,M,23,,True,,,,FATAL
1967-08-27,1967,USA,California,M,24,,False,14,Tarde,,Nipped on shoulder by captive shark PROVOKED INCIDENT
1967-08-26,1967,JAPAN,Kagawa Prefecture,M,19,,True,14,Tarde,,FATAL
1967-08-25,1967,ITALY,Liguria,M,,,False,,,,Minor injuries to face & forearm
1967-08-19,1967,AUSTRALIA,Western Australia,M,23,,True,11,Mañana,Blanco,"FATAL, ""bitten in two"""
1967-08-15,1967,BERMUDA,Hamilton,F,19,,False,16,Tarde,,Right foot abraded & lacerated
,1967,COLUMBIA,,M,,,False,,,,3 fingers were bitten by a shark
1967-08-10,1967,AUSTRALIA,New South Wales,M,,,,,,,"Disappeared, no trace of men or equipment, shark attack considered"
1967-08-07,1967,USA,Florida,M,15,,False,14,Tarde,,Shark grasped thigh
1967-08-01,1967,BAHAMAS,Out Islands,M,41,,False,,,,"No injury, shark struck camera"
1967-08-01,1967,SENEGAL,Cap Vert Peninsula,M,,,False,4,Madrugada,,Ankle bitten
1967-07-29,1967,USA,Florida,M,20,,False,,,,Foot lacerated
1967-07-05,1967,TURKEY,Mugla Province,M,36,,True,13,Tarde,,FATAL
1967-07-01,1967,USA,South Carolina,M,18,,,16,Tarde,,Incident not confirmed
1967-06-13,1967,USA,Florida,M,26,,False,17,Tarde,,"After shark was speared & hit on head, it bit the divers foot  PROVOKED INCIDENT"
1967-06-01,1967,ITALY,Sicily,M,,,False,,,Blanco,"No injury to occupants,  harpooned shark sank boat PROVOKED INCIDENT"
,1967,AUSTRALIA,South Australia,M,30,,False,,,,Thigh abraded & lacerated Recorded as PROVOKED INCIDENT
1967-05-09,1967,AUSTRALIA,,M,22,,False,,,,Recorded as PROVOKED INCIDENT
1967-04-01,1967,UNITED KINGDOM,Gibraltar,M,60,,False,,,,Tooth knocked out by hooked shark PROVOKED INCIDENT
1967-03-20,1967,NEW ZEALAND,North Island,M,21,,False,,,,Abrasions to lower leg Recorded as PROVOKED INCIDENT
1967-03-19,1967,SOUTH AFRICA,KwaZulu-Natal,M,32,,False,6,Mañana,Blanco,"Punctures in right buttock & thigh, abrasion on right forearm"
1967-03-12,1967,AUSTRALIA,Victoria,M,36,,False,15,Tarde,,Speared shark lacerated his arm PROVOKED INCIDENT
1967-03-10,1967,AUSTRALIA,New South Wales,NAN,,,,,,,"Fatal or scavenging by ""a pack of sharks"""
1967-03-09,1967,NEW ZEALAND,South Island,M,21,,True,19,Noche,Blanco,"FATAL, seen taken by a shark "
1967-03-01,1967,PAPUA NEW GUINEA,New Britain,M,14,,False,,,,Leg bitten
1967-02-06,1967,MEXICO,Veracruz,M,,,True,14,Tarde,,FATAL
1967-01-27,1967,SOUTH AFRICA,Western Cape Province,NAN,,,False,,,Blanco,"Holed & sank boat, 1 man flung into water but ignored by the shark"
1967-01-22,1967,SOUTH AFRICA,Western Cape Province,M,,,False,,,Tigre,"No injury, shark bit support boat, removing pieces of wood after Gerricke shot it  PROVOKED INCIDENT"
1967-01-21,1967,MOZAMBIQUE,Bay of Maputo,M,31,,False,,,,Right leg severely lacerated
1967-01-06,1967,AUSTRALIA,Victoria,M,15,,False,,,,Foot bitten when he kicked shark PROVOKED INCIDENT
1966-12-31,1966,AUSTRALIA,Tasmania,M,30,,False,,,,"6"" laceration to left forearm "
1966-12-27,1966,AUSTRALIA,New South Wales,M,29,,False,,,,The shark bit the diver's leg after he shot it  PROVOKED INCIDENT
1966-12-27,1966,AUSTRALIA,New South Wales,M,19,,False,,,,Right hand lacerated
1966-12-26,1966,SINGAPORE,,M,39,,False,,,,Thigh bitten
1966-12-26,1966,AUSTRALIA,New South Wales,M,29,,False,,,,Right leg bitten
1966-11-14,1966,THAILAND,,NAN,28,,,,,,No details
,1966,PAPUA NEW GUINEA,New Ireland Province,F,,,True,,,,FATAL
1966-10-30,1966,PAPUA NEW GUINEA,New Ireland Province,F,13,,True,,,,FATAL
1966-10-19,1966,PAPUA NEW GUINEA,New Ireland Province,F,8,,True,9,Mañana,,FATAL
1966-09-27,1966,AUSTRALIA,Queensland,M,32,,False,16,Tarde,,Shoulder lacerated
1966-09-19,1966,USA,Hawaii,M,20,,False,,,,Left elbow or hand bitten PROVOKED INCIDENT
1966-09-18,1966,AUSTRALIA,Western Australia,M,,,,,,," The 2.9 m [9.5'] shark never made contact with him. No attack, no injury."
1966-09-13,1966,AUSTRALIA,Western Australia,M,,,,,,,Involved a speared shark but no other details PROVOKED INCIDENT
1966-09-10,1966,AUSTRALIA,Western Australia,M,43,,False,12,Tarde,,No injury
1966-09-08,1966,USA,Florida,M,14,,False,,,,Abdomen abraded when he seized shark PROVOKED INCIDENT
,1966,BAHAMAS,Bimini Islands,M,,,,,,,"2.4 to 3 m [8' to 10'] oceanic whitetip shark  buzzed him. No attack, no injury"
1966-08-28,1966,AUSTRALIA,Northern Territory,M,,,False,,,,"No injury to occupant. Shark struck vessel, jamming centreboard"
1966-08-27,1966,SOUTH AFRICA,KwaZulu-Natal,M,,,,,,,"No attack, no injury to occupant: a 400-lb grey shark bit nets in the water "
1966-08-27,1966,BAHAMAS,Bimini Islands,F,18,,False,17,Tarde,,"Survived, no details"
1966-08-23,1966,NEW BRITAIN,Duke of York Islands,F,13,,True,,,,FATAL
1966-08-23,1966,NEW BRITAIN,Duke of York Islands,F,9,,True,,,,FATAL
1966-08-16,1966,CROATIA,Primorje-Gorski Kotar County ,M,33,,True,,,Blanco,FATAL
1966-08-14,1966,TAIWAN,,M,,,False,17,Tarde,,"No injury, but shark struck his calf"
1966-08-13,1966,ITALY,Taranto province,M,21,,False,,,,Arm lacerated
,1966,USA,Delaware,M,26,,,17,Tarde,,"No attack, no injury, shark took speared fish & approached diver closely "
1966-08-01,1966,USA,Florida,M,8,,False,15,Tarde,,"No injury, mother lifted him from the water"
1966-07-31,1966,USA,Texas,M,16,,False,,,Tigre,Dorsum of right foot grazed
1966-07-19,1966,USA,South Carolina,M,34,,False,18,Tarde,,"Arm bitten, PROVOKED INCIDENT"
1966-07-17,1966,USA,Texas,M,14,,False,15,Tarde,,Lacerations to right foot
1966-07-17,1966,TAIWAN,Northern Taiwan,M,20,,True,,,,"FATAL, left leg severed"
1966-07-14,1966,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",F,25,,True,,,,FATAL
1966-07-03,1966,USA,Florida,M,46,,,7,Mañana,,No injury. A 1.1 m [3.5'] blacktip shark shark made a threat display & bit gig
1966-07-02,1966,CARIBBEAN SEA,,NAN,,,False,,,,"No injury to occupants, sharks bit chunks from boat"
1966-06-22,1966,USA,New Jersey,M,15,,False,16,Tarde,,3 lacerations on  right leg by speared fish PROVOKED INCIDENT
1966-06-11,1966,USA,Florida,M,18,,False,9,Mañana,Martillo,Hand & forearm bitten by hooked shark PROVOKED INCIDENT
1966-06-04,1966,USA,Texas,M,18,,False,17,Tarde,,Punctures on  thigh & buttock
1966-06-02,1966,FRENCH POLYNESIA,Society Islands,M,,,False,,,,Arm lacerated by netted shark PROVOKED INCIDENT
1966-05-20,1966,AUSTRALIA,New South Wales,M,40,,True,,,,FATAL
1966-05-20,1966,AUSTRALIA,New South Wales,M,,,False,1,Madrugada,,Foot bitten
1966-05-20,1966,AUSTRALIA,,M,38,,True,,,Blanco,"FATAL, other human remains bitten by sharks, 13 people missing"
1966-05-16,1966,USA,Florida,M,24,,,14,Tarde,,"White shark, 3.7 m [12']  made threat display. No injury, no attack"
1966-05-16,1966,PHILIPPINES,,M,,,True,,,,130 perished; 136 survived  including a man whose foot was severed by a shark
1966-04-08,1966,USA,Puerto Rico,M,25,,False,16,Tarde,,Foot lacerated
1966-04-01,1966,AUSTRALIA,New South Wales,M,,,False,,,,Survived
1966-03-20,1966,AUSTRALIA,New South Wales,NAN,,,False,,,Blanco,"No injury to occupants, hooked shark rammed boat, PROVOKED INCIDENT"
1966-03-14,1966,SUDAN,Red Sea,M,,,True,,,,FATAL
1966-02-27,1966,AUSTRALIA,New South Wales,M,13,,False,14,Tarde,Blanco,"Left leg & lower right leg bitten, taken ashore with shark still grasping his leg"
1966-01-29,1966,SOUTH AFRICA,Western Cape Province,M,33,,False,,,,Left leg lacerated by hooked shark  PROVOKED INCIDENT
1966-01-25,1966,INDONESIA,North Sumatra,NAN,,,True,,,,Sharks said to have killed some of the 80 people lost
1966-01-22,1966,USA,California,M,29,,False,10,Mañana,Blanco,"Hand, arm & thigh bitten"
1966-01-15,1966,AUSTRALIA,New South Wales,M,30,,False,,,,Buttocks bitten
1966-01-14,1966,COLUMBIA,,NAN,,,True,,,,"10 survived, 51 perished. "
1966-01-11,1966,SOUTH AFRICA,Eastern Cape Province,M,16,,False,9,Mañana,,Right calf lacerated
1966-01-10,1966,AUSTRALIA,Western Australia,M,43,,False,,,,"Lower leg nipped, arm bruised when he landed in boat"
1966-01-09,1966,SOUTH AFRICA,KwaZulu-Natal,M,15,,False,14,Tarde,,Lower legs bitten
1966-01-08,1966,NEW ZEALAND,North Island,F,15,,True,15,Tarde,,"FATAL, left leg bitten thigh to calf  "
1966-01-05,1966,USA,Florida,M,35,,False,16,Tarde,Martillo,Thigh gashed
,1966,USA,California,F,15,,,,,,Minor lacerations & abrasions to lower leg. 
1965-12-28,1965,AUSTRALIA,Western Australia,M,40,,False,,,,Thigh & swim fin bitten
1965-12-19,1965,JOHNSTON ISLAND,,M,,,False,14,Tarde,,No injury
1965-12-10,1965,AUSTRALIA,South Australia,NAN,,,False,10,Mañana,,No injury to occupants. Shark  gouged planks of boat
1965-11-21,1965,AUSTRALIA,Queensland,M,43,,True,,,,FATAL PROVOKED INCIDENT
1965-11-21,1965,PACIFIC OCEAN ,"250 miles southwest of O'ahu, Hawaii",M,44,,False,23,Noche,,"Left forearm bitten, surgically amputated"
1965-11-03,1965,PANAMA,Caribbean Sea,NAN,,,,7,Mañana,,2 life preservers had been bitten by sharks
1965-11-03,1965,AUSTRALIA,Queensland,M,24,,False,16,Tarde,,Puncture wounds to right thigh
1965-10-21,1965,,,M,39,,False,,,,Survived
1965-10-16,1965,BAHAMAS,New Providence Island,M,32,,False,,,,Right arm & right leg bitten
1965-10-16,1965,BAHAMAS,New Providence Island,F,,,True,,,,FATAL
1965-10-10,1965,NEW BRITAIN,West coast,M,15,,True,,,,FATAL
1965-10-01,1965,PAPUA NEW GUINEA,New Britain,M,27,,False,,,,Toe severed
1965-09-21,1965,PAPUA NEW GUINEA,Madang Province,M,,,False,,,,"Minor injury, speared shark lacerated his kneecap & leg PROVOKED INCIDENT"
1965-09-12,1965,PAPUA NEW GUINEA,East Sepik,M,,,False,14,Tarde,,Leg & hand bitten by shark that had been speared by another fisherman PROVOKED INCIDENT
1965-09-08,1965,MEXICO,Veracruz,M,23,,False,18,Tarde,,Leg & arm bitten
1965-08-30,1965,PHILIPPINES,,M,,,,,,,"One man was lost, but he may have drowned"
1965-08-26,1965,USA,New Jersey,M,15,,False,17,Tarde,,Right thigh lacerated
1964-07-30,1965,BAHAMAS,Bimini Islands,M,,,False,,,,Chest bitten PROVOKED INCIDENT
1965-07-26,1965,MEXICO,Veracruz,M,25,,True,17,Tarde,,"FATAL, both legs severed "
,1965,BERMUDA,Hamilton,NAN,,,False,,,,"No injury to occupant, shark bit boat"
1965-06-19,1965,USA,Florida,M,6,,,,,,Parallel lacerations on right calf. Thought to be a barracuda bite 
1965-06-18,1965,USA,Florida,M,,,,,,,"No injury, chased by 4.6 m [15'] oceanic whitetip sharks"
1965-06-09,1965,MEXICO,Veracruz,M,38,,False,14,Tarde,,"Right forearm severed, right leg bitten and surgically amputated"
1965-06-01,1965,PAPUA NEW GUINEA,Near Bougainville (North Solomons),M,,,False,,,,Minor injury
1965-06-01,1965,SOUTH PACIFIC OCEAN,,M,,,True,,,,"FATAL, body not recovered"
1965-05-29,1965,MEXICO,Veracruz,M,,,True,12,Tarde,,"FATAL, left leg & right arm severed "
1965-05-28,1965,MEXICO,Veracruz,M,,,True,,,,"FATAL, left arm & right leg severed "
,1965,EGYPT,,M,,,False,,,,Leg bitten
1965-05-01,1965,JAMAICA,,M,,,False,,,,Minor injury
1965-05-01,1965,MEXICO,Veracruz,M,35,,False,,,,"Right arm severed, right leg bitten, not known if he survived"
1965-04-29,1965,USA,Florida,M,49,,False,15,Tarde,Toro,"Thighs abraded, puncture wounds in dorsal surface of left hand"
1965-04-25,1965,USA,California,M,19,,,16,Tarde,,Drowned & his body was not recovered. Sharks seen in area later that day but no shark involvement in surfer's death
1965-04-10,1965,USA,Florida,M,28,,False,11,Mañana,Blanco,Left hand severely lacerated
1965-04-04,1965,PALAU,Western Caroline Islands,M,8,,False,15,Tarde,Tigre,Right leg bitten
1965-04-04,1965,USA,Florida,M,17,,False,7,Mañana,,Left hand punctured & lacerated
1965-03-23,1965,USA,Puerto Rico,M,,,,11,Mañana,,"All 16 onboard perished, recovery efforts hampered by sharks"
1965-03-14,1965,USA,Florida,M,16,,False,13,Tarde,,Survived
1965-02-14,1965,SOUTH AFRICA,KwaZulu-Natal,M,25,,False,15,Tarde,,"Abdomen, buttock, thigh, arm & hand bitten"
1965-02-04,1965,USA,Massachusetts,M,18,,False,14,Tarde,,Punctures on left thigh
1965-01-25,1965,USA,California,M,21,,,,,,"Puncture marks on chest may have been post mortem, 4 other bodies in area were undamaged"
1965-01-23,1965,SOUTH AFRICA,KwaZulu-Natal,M,22,,False,13,Tarde,Blanco,"No injury, ski bitten"
